Sentence_index	Token_index	Token	Negation
1083	2	didn't	False
1083	3	read	True
1083	4	about	True
1083	5	your	True
1083	6	opposition	True
1083	7	to	True
1083	8	the	True
1083	9	QIIP	True
1083	10	.	False
1084	1	The	False
1084	2	head	False
1084	3	tax	False
1084	4	was	False
1084	5	$8,000	False
1084	6	each	False
1084	7	,	False
1084	8	in	False
1084	9	today's	False
1084	10	equivalent	False
1084	11	dollars	False
1084	12	.	False
1085	1	The	False
1085	2	QIIP	False
1085	3	is	False
1085	4	$800,000	False
1085	5	as	False
1085	6	a	False
1085	7	loan	False
1085	8	,	False
1085	9	effectively	False
1085	10	$200,000	False
1085	11	or	False
1085	12	more	False
1085	13	in	False
1085	14	opportunity	False
1085	15	cost	False
1085	16	to	False
1085	17	the	False
1085	18	immigrant	False
1085	19	over	False
1085	20	5	False
1085	21	years	False
1085	22	.	False
1086	1	That's	False
1086	2	25	False
1086	3	times	False
1086	4	the	False
1086	5	value	False
1086	6	of	False
1086	7	the	False
1086	8	earlier	False
1086	9	head	False
1086	10	tax	False
1086	11	!	False
1087	1	These	False
1087	2	Cons	False
1087	3	-	False
1087	4	announce	False
1087	5	money	False
1087	6	to	False
1087	7	be	False
1087	8	spent	False
1087	9	several	False
1087	10	times	False
1087	11	by	False
1087	12	the	False
1087	13	Economic	False
1087	14	Action	False
1087	15	promotion	False
1087	16	machine	False
1087	17	-	False
1087	18	the	False
1087	19	same	False
1087	20	money	False
1087	21	btw	False
1087	22	,	False
1087	23	to	False
1087	24	the	False
1087	25	tune	False
1087	26	of	False
1087	27	3	False
1087	28	/	False
1087	29	4	False
1087	30	of	False
1087	31	a	False
1087	32	billion	False
1087	33	in	False
1087	34	a	False
1087	35	crass	False
1087	36	vote	False
1087	37	getting	False
1087	38	program	False
1087	39	,	False
1087	40	then	False
1087	41	by	False
1087	42	stealth	False
1087	43	tell	False
1087	44	departments	False
1087	45	to	False
1087	46	not	False
1087	47	spend	True
1087	48	it	True
1087	49	all	True
1087	50	,	False
1087	51	then	False
1087	52	announce	False
1087	53	that	False
1087	54	we	False
1087	55	have	False
1087	56	a	False
1087	57	surplus	False
1087	58	in	False
1087	59	a	False
1087	60	crass	False
1087	61	vote	False
1087	62	getting	False
1087	63	program	False
1087	64	.	False
1088	1	These	False
1088	2	folks	False
1088	3	don't	False
1088	4	govern	True
1088	5	-	False
1088	6	they	False
1088	7	politic	False
1088	8	24	False
1088	9	-	False
1088	10	7	False
1088	11	,	False
1088	12	wait	False
1088	13	,	False
1088	14	to	False
1088	15	which	False
1088	16	they	False
1088	17	have	False
1088	18	a	False
1088	19	media	False
1088	20	program	False
1088	21	with	False
1088	22	that	False
1088	23	very	False
1088	24	name	False
1088	25	.	False
1088	26	.	False
1088	27	.	False
1088	28	and	False
1088	29	the	False
1088	30	cost	False
1088	31	?	False
1089	1	Throw	False
1089	2	them	False
1089	3	to	False
1089	4	the	False
1089	5	curb	False
1089	6	.	False
1090	1	Where's	False
1090	2	the	False
1090	3	conspiracy	False
1090	4	?	False
1091	1	Budgets	False
1091	2	are	False
1091	3	ALWAYS	False
1091	4	(	False
1091	5	at	False
1091	6	every	False
1091	7	level	False
1091	8	of	False
1091	9	government	False
1091	10	,	False
1091	11	from	False
1091	12	nearly	False
1091	13	every	False
1091	14	government	False
1091	15	in	False
1091	16	the	False
1091	17	world	False
1091	18	,	False
1091	19	attributable	False
1091	20	to	False
1091	21	parties	False
1091	22	on	False
1091	23	every	False
1091	24	end	False
1091	25	of	False
1091	26	the	False
1091	27	spectrum	False
1091	28	)	False
1091	29	a	False
1091	30	worst-case	False
1091	31	scenario	False
1091	32	.	False
1092	1	Not	False
1092	2	only	True
1092	3	do	True
1092	4	you	True
1092	5	get	True
1092	6	a	True
1092	7	buffer	True
1092	8	in	True
1092	9	case	True
1092	10	something	True
1092	11	goes	True
1092	12	wrong	True
1092	13	(	False
1092	14	ie	False
1092	15	:	False
1092	16	oil	False
1092	17	prices	False
1092	18	)	False
1092	19	,	False
1092	20	but	False
1092	21	when	False
1092	22	things	False
1092	23	go	False
1092	24	better	False
1092	25	than	False
1092	26	expected	False
1092	27	you	False
1092	28	can	False
1092	29	publicly	False
1092	30	pat	False
1092	31	yourself	False
1092	32	on	False
1092	33	the	False
1092	34	back	False
1092	35	.	False
1093	1	The	False
1093	2	more	False
1093	3	I	False
1093	4	think	False
1093	5	about	False
1093	6	it	False
1093	7	,	False
1093	8	this	False
1093	9	isn't	False
1093	10	even	True
1093	11	remotely	True
1093	12	shady	True
1093	13	on	True
1093	14	Harper's	True
1093	15	part	True
1093	16	any	True
1093	17	more	True
1093	18	than	True
1093	19	it	True
1093	20	is	True
1093	21	politics	True
1093	22	as	True
1093	23	usual	True
1093	24	.	False
1094	1	More	False
1094	2	left-wing	False
1094	3	garbage	False
1094	4	spewed	False
1094	5	by	False
1094	6	the	False
1094	7	Globe	False
1094	8	.	False
1095	1	To	False
1095	2	wit	False
1095	3	:	False
1095	4	'	False
1095	5	It	False
1095	6	means	False
1095	7	America's	False
1095	8	allies	False
1095	9	are	False
1095	10	left	False
1095	11	with	False
1095	12	questions	False
1095	13	about	False
1095	14	where	False
1095	15	they	False
1095	16	stand	False
1095	17	.	False
1095	18	'	False
1096	1	Umm	False
1096	2	,	False
1096	3	Globe	False
1096	4	editorialists	False
1096	5	,	False
1096	6	haven't	False
1096	7	you	True
1096	8	noticed	True
1096	9	yet	True
1096	10	that	True
1096	11	Syria	True
1096	12	is	True
1096	13	in	True
1096	14	shambles	True
1096	15	,	True
1096	16	and	True
1096	17	that	True
1096	18	Obama's	True
1096	19	'	True
1096	20	pivot	True
1096	21	'	True
1096	22	to	True
1096	23	Asia	True
1096	24	is	True
1096	25	invisible	True
1096	26	?	False
1096	27	'	False
1097	1	It	False
1097	2	means	False
1097	3	the	False
1097	4	Great	False
1097	5	Wall	False
1097	6	of	False
1097	7	Mexico	False
1097	8	is	False
1097	9	on	False
1097	10	the	False
1097	11	table	False
1097	12	.	False
1097	13	'	False
1098	1	Yeah	False
1098	2	,	False
1098	3	right.Can	False
1098	4	the	False
1098	5	Globe's	False
1098	6	editorialists	False
1098	7	possibly	False
1098	8	become	False
1098	9	more	False
1098	10	juvenile	False
1098	11	,	False
1098	12	pedantic	False
1098	13	,	False
1098	14	idiotic	False
1098	15	and	False
1098	16	whiney	False
1098	17	?	False
1099	1	How	False
1099	2	many	False
1099	3	migrants	False
1099	4	will	False
1099	5	the	False
1099	6	Vatican	False
1099	7	take	False
1099	8	in	False
1099	9	?	False
1100	1	Not	False
1100	2	counting	True
1100	3	the	True
1100	4	two	True
1100	5	photo	True
1100	6	op	True
1100	7	families	True
1100	8	.	False
1101	1	Perhaps	False
1101	2	the	False
1101	3	author	False
1101	4	ought	False
1101	5	to	False
1101	6	spend	False
1101	7	a	False
1101	8	few	False
1101	9	weeks	False
1101	10	driving	False
1101	11	across	False
1101	12	this	False
1101	13	giant	False
1101	14	nation	False
1101	15	and	False
1101	16	visiting	False
1101	17	communities	False
1101	18	small	False
1101	19	and	False
1101	20	large	False
1101	21	to	False
1101	22	learn	False
1101	23	first	False
1101	24	hand	False
1101	25	why	False
1101	26	it	False
1101	27	may	False
1101	28	be	False
1101	29	so	False
1101	30	hard	False
1101	31	to	False
1101	32	find	False
1101	33	jobs	False
1101	34	,	False
1101	35	dentists	False
1101	36	or	False
1101	37	even	False
1101	38	housing	False
1101	39	that	False
1101	40	is	False
1101	41	suitable	False
1101	42	for	False
1101	43	incoming	False
1101	44	refugees.She	False
1101	45	would	False
1101	46	quickly	False
1101	47	learn	False
1101	48	jobs	False
1101	49	are	False
1101	50	very	False
1101	51	hard	False
1101	52	for	False
1101	53	established	False
1101	54	Canadians	False
1101	55	to	False
1101	56	find	False
1101	57	,	False
1101	58	dentists	False
1101	59	are	False
1101	60	very	False
1101	61	often	False
1101	62	too	False
1101	63	expensive	False
1101	64	for	False
1101	65	many	False
1101	66	of	False
1101	67	us	False
1101	68	and	False
1101	69	housing	False
1101	70	,	False
1101	71	well	False
1101	72	yes	False
1101	73	there	False
1101	74	are	False
1101	75	many	False
1101	76	houses	False
1101	77	available	False
1101	78	if	False
1101	79	the	False
1101	80	prospective	False
1101	81	tenants	False
1101	82	don't	False
1101	83	mind	True
1101	84	living	True
1101	85	in	True
1101	86	some	True
1101	87	godforsaken	True
1101	88	former	True
1101	89	Saskatchewan	True
1101	90	farm	True
1101	91	village	True
1101	92	a	True
1101	93	few	True
1101	94	concessions	True
1101	95	away	True
1101	96	from	True
1101	97	the	True
1101	98	Trans-Canada	True
1101	99	Highway.The	True
1101	100	author	False
1101	101	tosses	False
1101	102	about	False
1101	103	numbers	False
1101	104	as	False
1101	105	though	False
1101	106	the	False
1101	107	loss	False
1101	108	of	False
1101	109	$200	False
1101	110	Billion	False
1101	111	to	False
1101	112	the	False
1101	113	Syrian	False
1101	114	economy	False
1101	115	matters	False
1101	116	to	False
1101	117	anyone	False
1101	118	but	False
1101	119	a	False
1101	120	bankster	False
1101	121	when	False
1101	122	the	False
1101	123	real	False
1101	124	loss	False
1101	125	is	False
1101	126	an	False
1101	127	estimated	False
1101	128	250,000	False
1101	129	Syrian	False
1101	130	lives.Sure	False
1101	131	,	False
1101	132	speak	False
1101	133	out	False
1101	134	and	False
1101	135	encourage	False
1101	136	Canada	False
1101	137	to	False
1101	138	do	False
1101	139	more	False
1101	140	,	False
1101	141	but	False
1101	142	just	False
1101	143	remember	False
1101	144	,	False
1101	145	'	False
1101	146	til	False
1101	147	Oct	False
1101	148	19	False
1101	149	,	False
1101	150	2015	False
1101	151	our	False
1101	152	government	False
1101	153	had	False
1101	154	plans	False
1101	155	to	False
1101	156	bring	False
1101	157	exactly	False
1101	158	0	False
1101	159	Syrian	True
1101	160	refugees	True
1101	161	to	True
1101	162	Canada	True
1101	163	.	False
1102	1	If	False
1102	2	you	False
1102	3	think	False
1102	4	she	False
1102	5	lost	False
1102	6	because	False
1102	7	she	False
1102	8	was	False
1102	9	a	False
1102	10	women	False
1102	11	then	False
1102	12	you	False
1102	13	are	False
1102	14	really	False
1102	15	out	False
1102	16	to	False
1102	17	lunch	False
1102	18	.	False
1103	1	Gender	False
1103	2	has	False
1103	3	nothing	False
1103	4	to	True
1103	5	do	True
1103	6	with	True
1103	7	it	True
1103	8	.	False
1104	1	I	False
1104	2	don't	False
1104	3	understand	True
1104	4	why	True
1104	5	this	True
1104	6	was	True
1104	7	supposed	True
1104	8	to	True
1104	9	be	True
1104	10	such	True
1104	11	a	True
1104	12	historic	True
1104	13	moment	True
1104	14	.	False
1105	1	Females	False
1105	2	have	False
1105	3	been	False
1105	4	elected	False
1105	5	Prime	False
1105	6	Ministers	False
1105	7	in	False
1105	8	Great	False
1105	9	Britain	False
1105	10	and	False
1105	11	Chancellors	False
1105	12	in	False
1105	13	Germany	False
1105	14	-	False
1105	15	and	False
1105	16	many	False
1105	17	other	False
1105	18	countries	False
1105	19	as	False
1105	20	well	False
1105	21	i'm	False
1105	22	sure	False
1105	23	.	False
1106	1	To	False
1106	2	be	False
1106	3	honest	False
1106	4	,	False
1106	5	it	False
1106	6	makes	False
1106	7	you	False
1106	8	look	False
1106	9	even	False
1106	10	weak	False
1106	11	to	False
1106	12	make	False
1106	13	such	False
1106	14	a	False
1106	15	big	False
1106	16	deal	False
1106	17	of	False
1106	18	this	False
1106	19	.	False
1107	1	I	False
1107	2	never	False
1107	3	thought	True
1107	4	that	True
1107	5	gender	True
1107	6	was	True
1107	7	an	True
1107	8	issue	True
1107	9	in	True
1107	10	politics	True
1107	11	until	True
1107	12	this	True
1107	13	election	True
1107	14	.	False
1108	1	Race	False
1108	2	with	False
1108	3	Obama	False
1108	4	definitely	False
1108	5	but	False
1108	6	gender	False
1108	7	I	False
1108	8	didn't	False
1108	9	think	True
1108	10	was	True
1108	11	a	True
1108	12	big	True
1108	13	deal	True
1108	14	.	False
1109	1	So	False
1109	2	you	False
1109	3	think	False
1109	4	we	False
1109	5	should	False
1109	6	allow	False
1109	7	all	False
1109	8	4	False
1109	9	million	False
1109	10	in	False
1109	11	?	False
1110	1	Europe	False
1110	2	has	False
1110	3	granted	False
1110	4	asylum	False
1110	5	to	False
1110	6	over	False
1110	7	2	False
1110	8	million	False
1110	9	already	False
1110	10	and	False
1110	11	it's	False
1110	12	pulling	False
1110	13	that	False
1110	14	continent	False
1110	15	apart.Look	False
1110	16	at	False
1110	17	Sweden	False
1110	18	and	False
1110	19	Germany.Why	False
1110	20	don't	False
1110	21	they	True
1110	22	fix	True
1110	23	the	True
1110	24	issue	True
1110	25	in	True
1110	26	their	True
1110	27	own	True
1110	28	contry	True
1110	29	first	True
1110	30	?	False
1111	1	You	False
1111	2	are	False
1111	3	spewing	False
1111	4	nonsense	False
1111	5	.	False
1112	1	But	False
1112	2	there	False
1112	3	IS	False
1112	4	evidence	False
1112	5	that	False
1112	6	Uber	False
1112	7	is	False
1112	8	less	False
1112	9	safe	False
1112	10	.	False
1113	1	You	False
1113	2	only	False
1113	3	have	False
1113	4	to	False
1113	5	Google	False
1113	6	the	False
1113	7	number	False
1113	8	of	False
1113	9	incidences	False
1113	10	globally	False
1113	11	to	False
1113	12	see	False
1113	13	this	False
1113	14	and	False
1113	15	Uber	False
1113	16	can	False
1113	17	wash	False
1113	18	it's	False
1113	19	hands	False
1113	20	of	False
1113	21	any	False
1113	22	liability	False
1113	23	because	False
1113	24	it	False
1113	25	is	False
1113	26	only	False
1113	27	a	False
1113	28	booking	False
1113	29	app	False
1113	30	and	False
1113	31	imposes	False
1113	32	no	False
1113	33	regulation	True
1113	34	on	True
1113	35	its	True
1113	36	drivers	True
1113	37	.	False
1114	1	They	False
1114	2	can	False
1114	3	remove	False
1114	4	themselves	False
1114	5	if	False
1114	6	something	False
1114	7	goes	False
1114	8	wrong	False
1114	9	.	False
1115	1	If	False
1115	2	the	False
1115	3	drivers	False
1115	4	have	False
1115	5	to	False
1115	6	start	False
1115	7	paying	False
1115	8	license	False
1115	9	fees	False
1115	10	and	False
1115	11	undergo	False
1115	12	training	False
1115	13	and	False
1115	14	be	False
1115	15	liable	False
1115	16	under	False
1115	17	a	False
1115	18	regulated	False
1115	19	insurance	False
1115	20	scheme	False
1115	21	,	False
1115	22	then	False
1115	23	the	False
1115	24	economics	False
1115	25	don't	False
1115	26	work	True
1115	27	as	True
1115	28	well	True
1115	29	.	False
1116	1	Yes	False
1116	2	the	False
1116	3	cab	False
1116	4	system	False
1116	5	in	False
1116	6	Toronto	False
1116	7	is	False
1116	8	pathetic	False
1116	9	with	False
1116	10	filthy	False
1116	11	cars	False
1116	12	and	False
1116	13	a	False
1116	14	monopoly	False
1116	15	but	False
1116	16	that	False
1116	17	is	False
1116	18	an	False
1116	19	issue	False
1116	20	of	False
1116	21	regulation	False
1116	22	,	False
1116	23	not	False
1116	24	competition	True
1116	25	.	False
1117	1	Maybe	False
1117	2	Hillary	False
1117	3	didn't	False
1117	4	lose	True
1117	5	because	True
1117	6	she	True
1117	7	was	True
1117	8	a	True
1117	9	woman	True
1117	10	.	False
1118	1	Maybe	False
1118	2	she	False
1118	3	wasn't	False
1118	4	the	True
1118	5	right	True
1118	6	woman	True
1118	7	for	True
1118	8	the	True
1118	9	job	True
1118	10	.	False
1119	1	You	False
1119	2	know	False
1119	3	,	False
1119	4	I	False
1119	5	don't	False
1119	6	really	True
1119	7	buy	True
1119	8	this	True
1119	9	poor	True
1119	10	maligned	True
1119	11	immigrant	True
1119	12	nonsense	True
1119	13	.	False
1120	1	They	False
1120	2	aren't	False
1120	3	held	True
1120	4	in	True
1120	5	an	True
1120	6	apartheid	True
1120	7	.	False
1121	1	In	False
1121	2	Beligum	False
1121	3	,	False
1121	4	they	False
1121	5	are	False
1121	6	given	False
1121	7	free	False
1121	8	world	False
1121	9	class	False
1121	10	medical	False
1121	11	care	False
1121	12	,	False
1121	13	free	False
1121	14	education	False
1121	15	(	False
1121	16	much	False
1121	17	more	False
1121	18	than	False
1121	19	exists	False
1121	20	in	False
1121	21	Canada	False
1121	22	)	False
1121	23	,	False
1121	24	social	False
1121	25	housing	False
1121	26	,	False
1121	27	free	False
1121	28	clothing	False
1121	29	.	False
1122	1	What	False
1122	2	else	False
1122	3	do	False
1122	4	they	False
1122	5	want	False
1122	6	?	False
1123	1	At	False
1123	2	some	False
1123	3	point	False
1123	4	we	False
1123	5	need	False
1123	6	to	False
1123	7	wake	False
1123	8	up	False
1123	9	.	False
1124	1	This	False
1124	2	isn't	False
1124	3	about	True
1124	4	some	True
1124	5	segmented	True
1124	6	group	True
1124	7	that	True
1124	8	needs	True
1124	9	more	True
1124	10	cash	True
1124	11	thrown	True
1124	12	at	True
1124	13	it	True
1124	14	.	False
1125	1	They	False
1125	2	received	False
1125	3	all	False
1125	4	the	False
1125	5	benefits	False
1125	6	of	False
1125	7	modern	False
1125	8	welfare	False
1125	9	society	False
1125	10	and	False
1125	11	they	False
1125	12	still	False
1125	13	want	False
1125	14	to	False
1125	15	kill	False
1125	16	us	False
1125	17	.	False
1126	1	When	False
1126	2	it	False
1126	3	was	False
1126	4	some	False
1126	5	impoverished	False
1126	6	farmer	False
1126	7	in	False
1126	8	Afghanistan	False
1126	9	that	False
1126	10	hated	False
1126	11	us	False
1126	12	for	False
1126	13	drone	False
1126	14	striking	False
1126	15	his	False
1126	16	kids	False
1126	17	,	False
1126	18	I	False
1126	19	could	False
1126	20	get	False
1126	21	the	False
1126	22	left's	False
1126	23	argument	False
1126	24	that	False
1126	25	this	False
1126	26	drove	False
1126	27	him	False
1126	28	to	False
1126	29	radicalism	False
1126	30	.	False
1127	1	These	False
1127	2	aren't	False
1127	3	such	True
1127	4	people	True
1127	5	in	True
1127	6	Belgium	True
1127	7	.	False
1128	1	They	False
1128	2	are	False
1128	3	the	False
1128	4	people	False
1128	5	that	False
1128	6	have	False
1128	7	been	False
1128	8	given	False
1128	9	every	False
1128	10	possible	False
1128	11	opportunity	False
1128	12	by	False
1128	13	the	False
1128	14	West	False
1128	15	,	False
1128	16	and	False
1128	17	they	False
1128	18	still	False
1128	19	want	False
1128	20	to	False
1128	21	kill	False
1128	22	us	False
1128	23	due	False
1128	24	to	False
1128	25	the	False
1128	26	indoctrination	False
1128	27	they	False
1128	28	receive	False
1128	29	in	False
1128	30	their	False
1128	31	cultural	False
1128	32	centers	False
1128	33	and	False
1128	34	mosques	False
1128	35	.	False
1129	1	So	False
1129	2	I	False
1129	3	dismiss	False
1129	4	the	False
1129	5	author's	False
1129	6	view	False
1129	7	that	False
1129	8	these	False
1129	9	people	False
1129	10	are	False
1129	11	held	False
1129	12	against	False
1129	13	their	False
1129	14	will	False
1129	15	in	False
1129	16	some	False
1129	17	slum	False
1129	18	without	False
1129	19	benefits	False
1129	20	,	False
1129	21	simply	False
1129	22	not	False
1129	23	true	True
1129	24	.	False
1130	1	The	False
1130	2	author	False
1130	3	is	False
1130	4	correct	False
1130	5	that	False
1130	6	the	False
1130	7	political	False
1130	8	and	False
1130	9	security	False
1130	10	instability	False
1130	11	in	False
1130	12	Belgium	False
1130	13	allowed	False
1130	14	radicalism	False
1130	15	to	False
1130	16	grow	False
1130	17	unchecked	False
1130	18	,	False
1130	19	but	False
1130	20	it	False
1130	21	wasn't	False
1130	22	for	True
1130	23	a	True
1130	24	lack	True
1130	25	of	True
1130	26	welfare	True
1130	27	for	True
1130	28	these	True
1130	29	people	True
1130	30	.	False
1131	1	What	False
1131	2	is	False
1131	3	apparent	False
1131	4	is	False
1131	5	if	False
1131	6	the	False
1131	7	police	False
1131	8	are	False
1131	9	cracking	False
1131	10	down	False
1131	11	on	False
1131	12	radical	False
1131	13	preachers	False
1131	14	and	False
1131	15	community	False
1131	16	leaders	False
1131	17	,	False
1131	18	the	False
1131	19	terror	False
1131	20	sponsors	False
1131	21	will	False
1131	22	continue	False
1131	23	to	False
1131	24	find	False
1131	25	young	False
1131	26	men	False
1131	27	to	False
1131	28	carry	False
1131	29	out	False
1131	30	their	False
1131	31	acts	False
1131	32	regardless	False
1131	33	of	False
1131	34	the	False
1131	35	education	False
1131	36	,	False
1131	37	health	False
1131	38	care	False
1131	39	and	False
1131	40	money	False
1131	41	we	False
1131	42	give	False
1131	43	them	False
1131	44	.	False
1132	1	Here	False
1132	2	we	False
1132	3	go	False
1132	4	,	False
1132	5	Evolutionary	False
1132	6	Uberism	False
1132	7	.	False
1133	1	I'd	False
1133	2	rather	False
1133	3	not	False
1133	4	be	True
1133	5	one	True
1133	6	of	True
1133	7	the	True
1133	8	majority	True
1133	9	of	True
1133	10	species	True
1133	11	(	True
1133	12	customers	True
1133	13	)	True
1133	14	that	True
1133	15	go	True
1133	16	extinct	True
1133	17	along	True
1133	18	the	True
1133	19	way	True
1133	20	.	False
1134	1	You	False
1134	2	make	False
1134	3	sound	False
1134	4	like	False
1134	5	a	False
1134	6	bad	False
1134	7	thing	False
1134	8	that	False
1134	9	we	False
1134	10	allowed	False
1134	11	there	False
1134	12	refugees	False
1134	13	into	False
1134	14	Canada	False
1134	15	.	False
1135	1	In	False
1135	2	the	False
1135	3	mid	False
1135	4	1950	False
1135	5	'	False
1135	6	s	False
1135	7	my	False
1135	8	family	False
1135	9	migrated	False
1135	10	from	False
1135	11	the	False
1135	12	east	False
1135	13	coast	False
1135	14	at	False
1135	15	a	False
1135	16	time	False
1135	17	when	False
1135	18	my	False
1135	19	parents	False
1135	20	could	False
1135	21	not	False
1135	22	raise	True
1135	23	their	True
1135	24	family	True
1135	25	of	True
1135	26	six	True
1135	27	.	False
1136	1	We	False
1136	2	lived	False
1136	3	in	False
1136	4	a	False
1136	5	three	False
1136	6	room	False
1136	7	basement	False
1136	8	apartment	False
1136	9	for	False
1136	10	three	False
1136	11	years	False
1136	12	.	False
1137	1	MY	False
1137	2	two	False
1137	3	sister's	False
1137	4	did	False
1137	5	not	False
1137	6	arrive	True
1137	7	for	True
1137	8	many	True
1137	9	months	True
1137	10	after	True
1137	11	we	True
1137	12	got	True
1137	13	to	True
1137	14	Toronto	True
1137	15	.	False
1138	1	There	False
1138	2	was	False
1138	3	no	False
1138	4	money	True
1138	5	to	True
1138	6	pay	True
1138	7	the	True
1138	8	train	True
1138	9	fare	True
1138	10	.	False
1139	1	But	False
1139	2	we	False
1139	3	were	False
1139	4	eventually	False
1139	5	all	False
1139	6	able	False
1139	7	to	False
1139	8	live	False
1139	9	under	False
1139	10	one	False
1139	11	roof	False
1139	12	in	False
1139	13	our	False
1139	14	three	False
1139	15	bedroom	False
1139	16	apt.My	False
1139	17	father	False
1139	18	could	False
1139	19	not	False
1139	20	read	True
1139	21	nor	True
1139	22	write	True
1139	23	but	False
1139	24	he	False
1139	25	worked	False
1139	26	very	False
1139	27	hard	False
1139	28	and	False
1139	29	managed	False
1139	30	to	False
1139	31	land	False
1139	32	a	False
1139	33	unionized	False
1139	34	job	False
1139	35	.	False
1140	1	After	False
1140	2	3	False
1140	3	years	False
1140	4	we	False
1140	5	were	False
1140	6	able	False
1140	7	to	False
1140	8	purchase	False
1140	9	a	False
1140	10	small	False
1140	11	house	False
1140	12	in	False
1140	13	East	False
1140	14	York	False
1140	15	.	False
1141	1	WE	False
1141	2	all	False
1141	3	went	False
1141	4	to	False
1141	5	school	False
1141	6	and	False
1141	7	got	False
1141	8	an	False
1141	9	education	False
1141	10	with	False
1141	11	one	False
1141	12	of	False
1141	13	us	False
1141	14	graduating	False
1141	15	from	False
1141	16	university.I	False
1141	17	truly	False
1141	18	feel	False
1141	19	for	False
1141	20	these	False
1141	21	refugees	False
1141	22	and	False
1141	23	hope	False
1141	24	we	False
1141	25	can	False
1141	26	bring	False
1141	27	more	False
1141	28	to	False
1141	29	Canada	False
1141	30	.	False
1142	1	Remember	False
1142	2	in	False
1142	3	the	False
1142	4	words	False
1142	5	of	False
1142	6	John	False
1142	7	F	False
1142	8	.	False
1143	1	Kennedy	False
1143	2	'	False
1143	3	.	False
1143	4	.	False
1143	5	.	False
1143	6	.	False
1143	7	.	False
1143	8	ask	False
1143	9	not	False
1143	10	what	True
1143	11	your	True
1143	12	country	True
1143	13	can	True
1143	14	do	True
1143	15	for	True
1143	16	you	True
1143	17	,	False
1143	18	ask	False
1143	19	what	False
1143	20	you	False
1143	21	can	False
1143	22	do	False
1143	23	for	False
1143	24	your	False
1143	25	country	False
1143	26	.	False
1143	27	.	False
1143	28	.	False
1143	29	.	False
1143	30	'	False
1144	1	Is	False
1144	2	this	False
1144	3	a	False
1144	4	joke	False
1144	5	?	False
1145	1	Marie	False
1145	2	Henein	False
1145	3	as	False
1145	4	feminist	False
1145	5	crusader	False
1145	6	,	False
1145	7	advising	False
1145	8	us	False
1145	9	what	False
1145	10	to	False
1145	11	tell	False
1145	12	our	False
1145	13	daughters	False
1145	14	?	False
1145	15	?	False
1146	1	no	False
1146	2	thanks	True
1147	1	Not	False
1147	2	sure	True
1147	3	where	True
1147	4	you	True
1147	5	are	True
1147	6	getting	True
1147	7	your	True
1147	8	numbers	True
1147	9	.	False
1147	10	.	False
1147	11	.	False
1147	12	.	False
1147	13	as	False
1147	14	of	False
1147	15	February	False
1147	16	27	False
1147	17	,	False
1147	18	14,383	False
1147	19	government	False
1147	20	sponsored	False
1147	21	Syrian	False
1147	22	refugees	False
1147	23	have	False
1147	24	arrived	False
1147	25	in	False
1147	26	Canada	False
1147	27	.	False
1148	1	As	False
1148	2	of	False
1148	3	yesterday	False
1148	4	,	False
1148	5	69%	False
1148	6	have	False
1148	7	permanent	False
1148	8	housing	False
1148	9	.	False
1149	1	That	False
1149	2	equals	False
1149	3	approximately	False
1149	4	5000	False
1149	5	without	False
1149	6	permanent	True
1149	7	housing	True
1149	8	.	False
1150	1	No	False
1150	2	housing	True
1150	3	,	False
1150	4	no	False
1150	5	job	True
1150	6	skills	True
1150	7	,	False
1150	8	language	False
1150	9	barriers	False
1150	10	.	False
1150	11	.	False
1150	12	.	False
1150	13	the	False
1150	14	program's	False
1150	15	a	False
1150	16	mess	False
1150	17	.	False
1151	1	As	False
1151	2	far	False
1151	3	as	False
1151	4	I'm	False
1151	5	concerned	False
1151	6	,	False
1151	7	it's	False
1151	8	time	False
1151	9	to	False
1151	10	close	False
1151	11	OUR	False
1151	12	borders	False
1151	13	.	False
1152	1	Canada	False
1152	2	simply	False
1152	3	loves	False
1152	4	cartels	False
1152	5	,	False
1152	6	from	False
1152	7	milk	False
1152	8	to	False
1152	9	cheese	False
1152	10	to	False
1152	11	poultry	False
1152	12	to	False
1152	13	taxis	False
1152	14	to	False
1152	15	telecommunications	False
1152	16	,	False
1152	17	the	False
1152	18	list	False
1152	19	is	False
1152	20	endless	False
1152	21	.	False
1153	1	And	False
1153	2	this	False
1153	3	lack	False
1153	4	of	True
1153	5	competition	True
1153	6	not	False
1153	7	only	True
1153	8	hurts	True
1153	9	all	True
1153	10	citizens	True
1153	11	but	False
1153	12	in	False
1153	13	the	False
1153	14	end	False
1153	15	it	False
1153	16	severely	False
1153	17	damages	False
1153	18	our	False
1153	19	competitiveness	False
1153	20	in	False
1153	21	the	False
1153	22	global	False
1153	23	economy	False
1153	24	by	False
1153	25	constantly	False
1153	26	putting	False
1153	27	us	False
1153	28	behind	False
1153	29	the	False
1153	30	8	False
1153	31	ball.Toronto	False
1153	32	should	False
1153	33	do	False
1153	34	as	False
1153	35	Santiago	False
1153	36	Chile	False
1153	37	did	False
1153	38	in	False
1153	39	the	False
1153	40	80	False
1153	41	'	False
1153	42	s	False
1153	43	,	False
1153	44	and	False
1153	45	that	False
1153	46	is	False
1153	47	to	False
1153	48	open	False
1153	49	up	False
1153	50	the	False
1153	51	taxi	False
1153	52	market	False
1153	53	by	False
1153	54	stripping	False
1153	55	the	False
1153	56	government	False
1153	57	red	False
